95.5823 neuA_final_mafft_auto_akker_munin_output.tsv
90.7563 neuA_final_mafft_auto_Bifido_bifidum_output.tsv
99.095 neuA_final_mafft_auto_campylobacter_jejuni_ATCC_faa_output.tsv
61.2903 neuA_final_mafft_auto_DH10B_ncbi_output.tsv
60.2871 neuA_final_mafft_auto_E_coli_k1_output.tsv
59.5694 neuA_final_mafft_auto_Fusobac_output.tsv
55.9322 neuA_final_mafft_auto_GBS_COH1_output.tsv
77.8656 neuA_final_mafft_auto_gonorrhoeae_FA_1090_output.tsv
98.2379 neuA_final_mafft_auto_H_ducreyi_35000HP_output.tsv
99.1071 neuA_final_mafft_auto_H_influenzae_Hi375_output.tsv
97.8355 neuA_final_mafft_auto_KT2440_ncbi_output.tsv
97.807 neuA_final_mafft_auto_N_meningitidis_MC58_output.tsv
99.1031 neuA_final_mafft_auto_Past_multitoci_Pm70_output.tsv
7.5388 neuA_final_mafft_auto_Staphylo_hominis_output.tsv
