50.2212 neuA_final_mafft_auto_GCF_000005825.2_protein_output.tsv
98.8 neuA_final_mafft_auto_GCF_000006645.1_protein_output.tsv
12.3404 neuA_final_mafft_auto_GCF_000007045.1_protein_output.tsv
59.322 neuA_final_mafft_auto_GCF_000007265.1_protein_output.tsv
75.2988 neuA_final_mafft_auto_GCF_000007505.1_protein_output.tsv
10.3093 neuA_final_mafft_auto_GCF_000007525.1_protein_output.tsv
35.1852 neuA_final_mafft_auto_GCF_000007665.1_protein_output.tsv
95.3191 neuA_final_mafft_auto_GCF_000007985.2_protein_output.tsv
55.6675 neuA_final_mafft_auto_GCF_000008025.1_protein_output.tsv
4.90868 neuA_final_mafft_auto_GCF_000008185.1_protein_output.tsv
98.69 neuA_final_mafft_auto_GCF_000008465.1_protein_output.tsv
35.7298 neuA_final_mafft_auto_GCF_000008505.1_protein_output.tsv
42.94 neuA_final_mafft_auto_GCF_000008525.1_protein_output.tsv
35.0562 neuA_final_mafft_auto_GCF_000008545.1_protein_output.tsv
97.8632 neuA_final_mafft_auto_GCF_000008625.1_protein_output.tsv
96.9432 neuA_final_mafft_auto_GCF_000008785.1_protein_output.tsv
97.807 neuA_final_mafft_auto_GCF_000008805.1_protein_output.tsv
97.479 neuA_final_mafft_auto_GCF_000009145.1_protein_output.tsv
13.0802 neuA_final_mafft_auto_GCF_000009205.2_protein_output.tsv
87.8151 neuA_final_mafft_auto_GCF_000009645.1_protein_output.tsv
99.1266 neuA_final_mafft_auto_GCF_000009745.1_protein_output.tsv
10.7639 neuA_final_mafft_auto_GCF_000009865.1_protein_output.tsv
97.0085 neuA_final_mafft_auto_GCF_000009985.1_protein_output.tsv
51.7375 neuA_final_mafft_auto_GCF_000010025.1_protein_output.tsv
94.8052 neuA_final_mafft_auto_GCF_000010045.1_protein_output.tsv
79.0984 neuA_final_mafft_auto_GCF_000010065.1_protein_output.tsv
46.5116 neuA_final_mafft_auto_GCF_000010305.1_protein_output.tsv
87.8151 neuA_final_mafft_auto_GCF_000010465.1_protein_output.tsv
51.6 neuA_final_mafft_auto_GCF_000010525.1_protein_output.tsv
11.9469 neuA_final_mafft_auto_GCF_000010625.1_protein_output.tsv
97.4684 neuA_final_mafft_auto_GCF_000010725.1_protein_output.tsv
53.6885 neuA_final_mafft_auto_GCF_000010925.1_protein_output.tsv
93.9914 neuA_final_mafft_auto_GCF_000011385.1_protein_output.tsv
96.9582 neuA_final_mafft_auto_GCF_000011705.1_protein_output.tsv
60.8871 neuA_final_mafft_auto_GCF_000011885.1_protein_output.tsv
87.8151 neuA_final_mafft_auto_GCF_000012045.1_protein_output.tsv
99.1071 neuA_final_mafft_auto_GCF_000012185.1_protein_output.tsv
96.3115 neuA_final_mafft_auto_GCF_000012385.1_protein_output.tsv
99.1379 neuA_final_mafft_auto_GCF_000012665.1_protein_output.tsv
97.8355 neuA_final_mafft_auto_GCF_000012825.1_protein_output.tsv
10.9312 neuA_final_mafft_auto_GCF_000012865.1_protein_output.tsv
46.063 neuA_final_mafft_auto_GCF_000012925.1_protein_output.tsv
60.2871 neuA_final_mafft_auto_GCF_000013265.1_protein_output.tsv
51.5267 neuA_final_mafft_auto_GCF_000013325.1_protein_output.tsv
87.8151 neuA_final_mafft_auto_GCF_000013465.1_protein_output.tsv
61.6 neuA_final_mafft_auto_GCF_000013625.1_protein_output.tsv
50.5882 neuA_final_mafft_auto_GCF_000013665.1_protein_output.tsv
98.8 neuA_final_mafft_auto_GCF_000013805.1_protein_output.tsv
11.0132 neuA_final_mafft_auto_GCF_000013845.2_protein_output.tsv
97.4138 neuA_final_mafft_auto_GCF_000014025.1_protein_output.tsv
97.4359 neuA_final_mafft_auto_GCF_000014125.1_protein_output.tsv
97.8166 neuA_final_mafft_auto_GCF_000014145.1_protein_output.tsv
95.082 neuA_final_mafft_auto_GCF_000014345.1_protein_output.tsv
75.9843 neuA_final_mafft_auto_GCF_000014625.1_protein_output.tsv
97.479 neuA_final_mafft_auto_GCF_000014765.1_protein_output.tsv
93.5622 neuA_final_mafft_auto_GCF_000014885.1_protein_output.tsv
56.1702 neuA_final_mafft_auto_GCF_000015025.1_protein_output.tsv
96.4706 neuA_final_mafft_auto_GCF_000015045.1_protein_output.tsv
47.4708 neuA_final_mafft_auto_GCF_000015585.1_protein_output.tsv
95.614 neuA_final_mafft_auto_GCF_000015685.1_protein_output.tsv
27.2358 neuA_final_mafft_auto_GCF_000015785.2_protein_output.tsv
60.8871 neuA_final_mafft_auto_GCF_000016045.1_protein_output.tsv
78.8 neuA_final_mafft_auto_GCF_000016105.1_protein_output.tsv
96.1039 neuA_final_mafft_auto_GCF_000016145.1_protein_output.tsv
21.3675 neuA_final_mafft_auto_GCF_000016165.1_protein_output.tsv
94.9367 neuA_final_mafft_auto_GCF_000016505.1_protein_output.tsv
97.2851 neuA_final_mafft_auto_GCF_000016645.1_protein_output.tsv
99.6 neuA_final_mafft_auto_GCF_000016685.1_protein_output.tsv
87.8151 neuA_final_mafft_auto_GCF_000016805.1_protein_output.tsv
85.7143 neuA_final_mafft_auto_GCF_000016965.1_protein_output.tsv
41.5913 neuA_final_mafft_auto_GCF_000017025.1_protein_output.tsv
97.9508 neuA_final_mafft_auto_GCF_000017505.1_protein_output.tsv
61.2903 neuA_final_mafft_auto_GCF_000017765.1_protein_output.tsv
94.958 neuA_final_mafft_auto_GCF_000018065.1_protein_output.tsv
56.5854 neuA_final_mafft_auto_GCF_000018185.1_protein_output.tsv
51.6129 neuA_final_mafft_auto_GCF_000018325.1_protein_output.tsv
75.2988 neuA_final_mafft_auto_GCF_000018725.1_protein_output.tsv
7.49507 neuA_final_mafft_auto_GCF_000018785.1_protein_output.tsv
47.7477 neuA_final_mafft_auto_GCF_000018945.1_protein_output.tsv
12.3404 neuA_final_mafft_auto_GCF_000018985.1_protein_output.tsv
57.9767 neuA_final_mafft_auto_GCF_000019325.1_protein_output.tsv
61.2903 neuA_final_mafft_auto_GCF_000019385.1_protein_output.tsv
10.8225 neuA_final_mafft_auto_GCF_000019485.1_protein_output.tsv
95.8175 neuA_final_mafft_auto_GCF_000019505.1_protein_output.tsv
60.2871 neuA_final_mafft_auto_GCF_000019645.1_protein_output.tsv
48.1481 neuA_final_mafft_auto_GCF_000019665.1_protein_output.tsv
88.6076 neuA_final_mafft_auto_GCF_000019905.1_protein_output.tsv
77.8656 neuA_final_mafft_auto_GCF_000020105.1_protein_output.tsv
95.5823 neuA_final_mafft_auto_GCF_000020225.1_protein_output.tsv
10.3093 neuA_final_mafft_auto_GCF_000020425.1_protein_output.tsv
96.1538 neuA_final_mafft_auto_GCF_000020585.3_protein_output.tsv
32.4324 neuA_final_mafft_auto_GCF_000020685.1_protein_output.tsv
60.8871 neuA_final_mafft_auto_GCF_000020745.1_protein_output.tsv
60.8871 neuA_final_mafft_auto_GCF_000020885.1_protein_output.tsv
